Word,both_hit,both_fa,both_h_fa,d_both,c_both,img,Bird2001,Bristol2006,Chiarello1999,Glasgow2018,Cortese,MRC,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Max_strength.perceptual,Max_strength.action,Max_strength.sensorimotor,Minkowski3.perceptual,Minkowski3.action,Minkowski3.sensorimotor,c.Bird,c.Bristol,c.Chiarello,c.Cortese,c.Glasgow,c.MRC,Frequency,Length.y,Body,Food,Object,Communication
MELON,0.78,0.08,0.7,2.17,0.3,6.8,NA,NA,NA,6.69,6.8,NA,0.556,4.444,2.833,0.222,3,3.889,0.3,2.25,1.85,3.75,0.55,4.444,3.75,4.444,5.814,4.134,6.441,NA,NA,NA,2.29923593,1.831183359,NA,0.088562976,-0.309918967,-0.528563005,4.839261485,1.21467561,-0.515300531
MEMBER,0.7,0.18,0.52,1.43,0.19,4.1,NA,NA,3.60714,NA,4.1,3.99,1.941,0.588,0.824,1.588,0.588,3.118,1.353,1.882,2.412,1.765,1.353,3.118,2.412,3.118,3.492,3.146,4.193,NA,NA,-1.309294131,-0.40076407,NA,-0.807303941,0.992280582,0.012394864,0.247757915,0.006888119,-0.29635268,0.212010044
MEMBRANE,0.73,0.08,0.65,2.01,0.38,4.7,NA,NA,NA,NA,4.7,NA,0.526,0.421,2.158,0.947,0.316,3.632,0.278,1.333,2.556,1.222,0.222,3.632,2.556,3.632,3.894,2.755,4.308,NA,NA,NA,0.19923593,NA,NA,-0.233837255,1.170341645,-0.523429,0.151526528,0.801450581,-0.588844236
MEMO,0.67,0.13,0.53,1.54,0.34,4.5,NA,NA,5.60714,NA,4.5,NA,2.2,0,0.9,0,0,4.25,0.364,3.273,3.182,1.773,0.455,4.25,3.273,4.25,4.45,4.179,5.441,NA,NA,0.690705869,-0.00076407,NA,NA,-0.04606782,-0.517197033,-0.244865592,-0.611317172,1.681687227,1.355570425
MENACE,0.75,0.33,0.42,1.11,-0.12,3.8,NA,NA,NA,3.857,3.8,3.98,2.059,0.353,0.882,1.471,0.529,2.353,1.471,2.059,3.118,2.059,1.588,2.353,3.118,3.118,2.955,3.802,4.322,NA,NA,NA,-0.70076407,-1.001816641,-0.817303941,-0.396829648,-0.229302457,0.669572425,-0.095575641,-0.443334382,0.885224362
MENTAL,0.73,0.32,0.42,1.1,-0.07,4.1,NA,NA,NA,NA,4.1,NA,1.211,0.158,0.526,2.737,0.368,1.526,0.263,0.316,4.158,0.526,0.263,2.737,4.158,4.158,2.964,4.162,4.612,NA,NA,NA,-0.40076407,NA,NA,0.678461668,-0.276245944,-0.573536961,-0.324744721,-1.554714641,0.698225476
MENTION,0.5,0.18,0.32,0.9,0.45,2.2,NA,2,NA,NA,2.2,NA,4.5,0,0.188,0.25,0,1.438,0.2,0.35,1.75,4.1,0.35,4.5,4.1,4.5,4.549,4.205,5.523,NA,-2.008806214,NA,-2.30076407,NA,NA,1.124093681,-0.259418581,-1.424150471,0.087370316,-0.915099467,2.010627926
MENTOR,0.82,0.43,0.38,1.07,-0.37,5.5,NA,NA,NA,NA,5.5,NA,2.7,0.1,0.6,0.65,0.4,3.2,1,1.6,2.85,2.5,1.05,3.2,2.85,3.2,3.756,3.558,4.611,NA,NA,NA,0.99923593,NA,NA,-0.065752153,0.068049152,-0.172708837,-0.232984298,0.319373571,1.299191346
MENU,0.6,0.07,0.53,1.75,0.62,6.2,NA,NA,6.66667,NA,6.2,6.13,1.211,0.421,2.684,0.105,0.158,4.737,0.143,2.619,3.333,1.286,0.19,4.737,3.333,4.737,5.033,3.852,5.694,NA,NA,1.750235869,1.69923593,NA,1.332696059,0.779440209,-0.227311441,-0.401775926,-0.053342851,2.282475898,0.51625656
MEOW,0.83,0.05,0.78,2.61,0.34,5.8,NA,NA,NA,NA,5.8,NA,4.75,0.15,0.4,0.5,0.1,1.6,0.095,0.19,2.905,1.619,0.095,4.75,2.905,4.75,4.813,3.064,5.195,NA,NA,NA,1.29923593,NA,NA,-0.021360393,-0.791014488,-1.405410655,-0.398175781,-0.192114642,2.160561245
MERCHANT,0.77,0.33,0.43,1.16,-0.15,5.3,NA,NA,NA,4.875,5.3,4.72,2.214,0.071,0.786,0.214,0.214,2.857,1.071,2.071,3,2.429,1,2.857,3,3,3.261,3.743,4.433,NA,NA,NA,0.79923593,0.016183359,-0.077303941,-0.218376312,0.622982758,-0.051944043,-0.374394965,0.447875352,0.929864764
MERCY,0.63,0.13,0.5,1.45,0.39,3.6,NA,NA,2.71429,3.229,3.6,3.73,2.105,0,0.368,2.053,0,2.263,0.75,1.3,2.6,1.7,0.7,2.263,2.6,2.6,3.094,2.941,3.805,NA,NA,-2.202144131,-0.90076407,-1.629816641,-1.067303941,0.549609716,-0.291456826,-0.431086616,-0.629182551,-0.741856448,0.614669788
MERIT,0.83,0.17,0.67,1.93,0,2.9,NA,NA,NA,NA,2.9,3.8,1,0,0,0.375,0,1.25,0.412,1.118,2.765,0.882,0.588,1.25,2.765,2.765,1.443,2.864,2.981,NA,NA,NA,-1.60076407,NA,-0.997303941,-0.103905714,-0.318425601,-1.021173733,-0.857719098,-0.864628865,-0.298974711
MERRY,0.7,0.17,0.53,1.49,0.22,4.9,NA,3.96,NA,3.613,4.9,5.19,2.467,0.8,0.8,2.8,0.867,1.867,0.421,0.526,2.474,1.316,0.526,2.8,2.474,2.8,3.561,2.61,3.977,NA,-0.048806214,NA,0.39923593,-1.245816641,0.392696059,0.752925584,-0.603185352,-0.611697613,0.453376594,-1.663699896,0.253066618
MESSAGE,0.78,0.2,0.58,1.63,0.03,5.2,NA,NA,NA,4.857,5.2,4.38,4.056,0,0.389,0.278,0,4.111,0.45,1.9,2.35,2,0.4,4.111,2.35,4.111,5.146,3.036,5.477,NA,NA,NA,0.69923593,-0.001816641,-0.417303941,1.52830315,0.380460483,-0.972912008,-0.694462373,1.433499135,1.694822948
METAL,0.8,0.18,0.62,1.74,0.03,6.2,NA,NA,NA,5.903,6.2,5.41,1.474,0.474,3.632,0.316,0.842,4.421,0.8,2.3,2.3,0.9,0.65,4.421,2.3,4.421,5.171,2.957,5.475,NA,NA,NA,1.69923593,1.044183359,0.612696059,0.965901928,-0.39540805,0.077276331,0.289971965,1.911284601,-0.316287916
METER,0.6,0.07,0.53,1.75,0.62,5.7,NA,NA,NA,NA,5.7,NA,0.4,0.05,0.8,0.15,0.1,3.1,1.556,2.167,1.889,0.556,0.556,3.1,2.167,3.1,3.12,2.76,3.718,NA,NA,NA,1.19923593,NA,NA,0.216212294,-0.445977199,-0.111755469,-0.861563632,0.294187614,-1.044151135
METHANE,0.88,0.03,0.85,3.03,0.32,4.3,NA,2.32,NA,3.714,4.3,NA,0.353,0.412,0.176,0.529,4,0.765,0.158,0.211,2.368,1.579,0.895,4,2.368,4,4.015,2.618,4.356,NA,-1.688806214,NA,-0.20076407,-1.144816641,NA,-0.685233893,0.562873503,-1.105280595,2.162389748,-1.054524931,-0.786228196
METHOD,0.68,0.28,0.4,1.05,0.05,2.8,NA,NA,2.44444,2.882,2.8,3.04,1.45,0.1,0.25,0.55,0.1,2.7,0.389,1.111,2.167,0.611,0.222,2.7,2.167,2.7,2.84,2.279,3.263,NA,NA,-2.471994131,-1.70076407,-1.976816641,-1.757303941,0.477207832,0.206286621,-1.214783293,-0.782689225,-0.107501097,-0.473516226
METRO,0.77,0.18,0.58,1.63,0.09,5.2,NA,NA,NA,NA,5.2,NA,1.55,0.2,1.05,0.55,1,2.5,1.611,1.611,1.611,1.111,1.167,2.5,1.611,2.5,2.788,2.494,3.338,NA,NA,NA,0.69923593,NA,NA,-0.241789704,-0.200696523,0.048271082,-0.179920806,-0.434009975,-0.794731453
MICRO,0.63,0.07,0.57,1.84,0.58,4.1,NA,NA,NA,NA,4.1,NA,0.529,0.059,0.765,0.118,0,2.471,0.389,1.333,2.556,0.444,0.389,2.471,2.556,2.556,2.503,2.681,3.269,NA,NA,NA,-0.40076407,NA,NA,NA,NA,NA,NA,NA,NA
MIDDLE,0.45,0.2,0.25,0.72,0.48,4.7,NA,2.99,NA,4.353,4.7,NA,0.353,0,0.588,0.353,0,3.353,0.7,1.15,1.6,0.55,0.95,3.353,1.6,3.353,3.362,1.911,3.556,NA,-1.018806214,NA,0.19923593,-0.505816641,NA,1.7782746,-0.216469042,-0.747964213,-0.882037747,0.091172562,-1.284231549
MIDGET,0.83,0.13,0.7,2.08,0.07,6.1,NA,5,NA,6.061,6.1,NA,1.789,0,1.211,0.211,0.211,4.158,1.478,1.391,2.391,0.783,1.304,4.158,2.391,4.158,4.298,2.815,4.668,NA,0.991193786,NA,1.59923593,1.202183359,NA,-0.073912556,0.085555678,0.196160028,-0.81559817,1.003705336,0.14957926
MIDNIGHT,0.68,0.08,0.6,1.86,0.45,6.3,NA,NA,NA,NA,6.3,6.02,0.789,0,0,0.895,0.263,3.211,0.15,0.25,2.45,0.4,0.1,3.211,2.45,3.211,3.25,2.455,3.662,NA,NA,NA,1.79923593,NA,1.222696059,1.328254027,1.096025724,-1.537938541,-0.696294903,0.19732148,-0.602025495
MILEAGE,0.78,0.05,0.73,2.43,0.43,4.3,NA,3.17,NA,3.242,4.3,4.6,0.25,0,0,0.125,0,2,1.8,0.75,1.8,0.55,0.45,2,1.8,2,2.001,2.311,2.731,NA,-0.838806214,NA,-0.20076407,-1.616816641,-0.197303941,0.005616884,0.629971593,-0.604186655,-1.016668818,-0.696566399,-1.443702343
MIMIC,0.8,0.23,0.57,1.57,-0.06,4.2,NA,NA,NA,3.771,4.2,3.9,2.892,0.378,1.081,0.73,0.324,3.595,1.368,2.105,2.711,3.158,1.263,3.595,3.158,3.595,4.167,4.027,5.164,NA,NA,NA,-0.30076407,-1.087816641,-0.897303941,-0.726477713,-0.41745699,0.606381206,0.18759771,0.011775663,1.402476814
MINGLE,0.73,0.23,0.5,1.35,0.05,4.4,NA,2.85,4.10714,4.257,4.4,NA,2.667,0.222,1.222,1,0.333,3.833,2.05,2,3.05,3.55,1.6,3.833,3.55,3.833,4.276,4.544,5.561,NA,-1.158806214,-0.809294131,-0.10076407,-0.601816641,NA,-0.366300876,-0.512032903,1.186154647,0.121068353,-0.138486339,1.722777842
MINI,0.75,0.1,0.65,1.96,0.3,5.3,NA,NA,NA,NA,5.3,NA,0.188,0,0.938,0.438,0,2.875,0.176,0.529,1.706,0.176,0.235,2.875,1.706,2.875,2.911,1.725,3.101,NA,NA,NA,0.79923593,NA,NA,0.149474396,-0.548729893,-1.29983736,-0.755008986,0.026114689,-1.360230998
MINION,0.87,0.23,0.63,1.84,-0.19,4.5,NA,NA,NA,NA,4.5,NA,1.541,0,0.189,0.27,0.081,2.757,0.714,1.143,1.381,1,0.381,2.757,1.381,2.757,2.91,1.77,3.113,NA,NA,NA,-0.00076407,NA,NA,-0.633924999,-0.094576781,-0.949490391,-0.718332715,-0.107548377,-0.639250531
MINOR,0.77,0.23,0.53,1.46,0,4.8,NA,2.34,NA,3.364,4.8,3.76,1.625,0,0.312,0,0,3.125,0.889,1.444,2.778,1.389,1.056,3.125,2.778,3.125,3.266,3.072,3.997,NA,-1.668806214,NA,0.29923593,-1.494816641,-1.037303941,0.431073496,-0.504921967,-0.321613096,-0.845161614,-0.39747779,0.144406643
MINSTREL,0.78,0.18,0.6,1.69,0.06,2.6,NA,NA,NA,NA,2.6,5.22,3.429,0.286,0.429,0.786,0.214,2.643,1,1.19,2.81,1.095,0.571,3.429,2.81,3.429,3.901,2.976,4.409,NA,NA,NA,-1.90076407,NA,0.422696059,-1.219094151,0.270341618,-0.448625846,-0.561411155,0.327634023,1.288370513
MINUS,0.73,0.12,0.62,1.81,0.28,5,3.6,NA,NA,NA,5,NA,0.824,0.059,0.412,0.588,0.235,3.059,0.5,1.35,2.05,1.5,0.55,3.059,2.05,3.059,3.089,2.452,3.536,-0.782110563,NA,NA,0.49923593,NA,NA,0.524942293,-0.402548339,-0.693894011,-0.403894867,-0.61557023,-0.723395834
MINUTE,0.63,0.1,0.53,1.62,0.47,3.6,4.34,4.53,NA,3.441,3.6,4.73,0.824,0,0,2.529,0,1.941,0.15,0.8,2.65,0.5,0.3,2.529,2.65,2.65,2.887,2.681,3.512,-0.042110563,0.521193786,NA,-0.90076407,-1.417816641,-0.067303941,2.10571607,0.122427677,-1.087683783,-0.768977478,-1.170875462,-0.400639811
MIRAGE,0.83,0.2,0.63,1.81,-0.06,5.2,NA,NA,NA,3.849,5.2,4.89,0.222,0.222,0.167,0.5,0.167,4.389,0.053,0,3.158,0.263,0.053,4.389,3.158,4.389,4.392,3.159,4.88,NA,NA,NA,0.69923593,-1.009816641,0.092696059,-0.365990902,0.111474716,-1.316129296,-0.533313176,1.109133229,0.166868596
MIRROR,0.7,0.25,0.45,1.2,0.08,6.8,NA,NA,NA,6.471,6.8,6.27,0,0,1.778,0,0,4.833,0.667,1.667,4.111,0.333,0.556,4.833,4.111,4.833,4.912,4.21,5.78,NA,NA,NA,2.29923593,1.612183359,1.472696059,1.297310706,-0.010861117,-0.212707785,-0.744670747,2.132789809,0.375035171
MISCHIEF,0.8,0.22,0.58,1.63,-0.03,4.1,NA,NA,NA,4.118,4.1,4.22,2.412,0.588,1.059,2,0.529,3.176,1.941,2.588,3.647,2.529,1.941,3.176,3.647,3.647,3.817,4.589,5.34,NA,NA,NA,-0.40076407,-0.740816641,-0.577303941,-0.140691864,0.960572384,1.495048732,0.224168301,0.085355615,1.536827155
MISFIT,0.8,0.17,0.63,1.81,0.06,4.5,NA,NA,NA,NA,4.5,NA,1.789,0.053,0.263,1.895,0.053,3.211,1,1.889,3,2.111,1.222,3.211,3,3.211,3.574,3.582,4.508,NA,NA,NA,-0.00076407,NA,NA,-0.578598113,0.183543732,0.431529174,-0.304280525,0.029391214,1.094376303
MISHAP,0.62,0.18,0.43,1.2,0.3,2.9,NA,NA,NA,NA,2.9,NA,3.571,0.929,1.571,1.357,1.357,4.357,0.706,1.118,2.118,1,0.588,4.357,2.118,4.357,5.167,2.318,5.318,NA,NA,NA,-1.60076407,NA,NA,-0.506188581,0.349078562,-0.399238086,0.692845696,1.168006107,0.898536344
MISSILE,0.83,0.2,0.63,1.81,-0.06,6,NA,6.2,NA,6.281,6,6.02,2.771,0,1.171,0.286,0.286,4.086,1.158,1.421,2.158,0.842,0.947,4.086,2.158,4.086,4.5,2.516,4.748,NA,2.191193786,NA,1.49923593,1.422183359,1.222696059,0.270427975,-0.031870625,-0.232759359,-0.762400791,1.16953902,0.529932944
MISSION,0.67,0.2,0.47,1.27,0.21,4.7,NA,2.91,NA,4.152,4.7,NA,2.211,0.158,0.737,1.158,0.263,2.526,0.9,0.95,2.2,0.85,0.8,2.526,2.2,2.526,3.069,2.373,3.483,NA,-1.098806214,NA,0.19923593,-0.706816641,NA,0.983553562,0.038683619,-0.672007714,-0.726156658,-0.443381101,-0.120685448
MISTAKE,0.63,0.2,0.43,1.18,0.25,4.2,NA,2.55,NA,3.429,4.2,3.8,2.875,0.562,0.625,2.625,0.438,3.375,0.9,1.5,2.5,1.85,0.7,3.375,2.5,3.375,4.323,2.978,4.75,NA,-1.458806214,NA,-0.30076407,-1.429816641,-0.997303941,1.515737712,0.173302261,-0.245472597,0.032843045,-0.136654826,1.008177296
MISTER,0.77,0.2,0.57,1.57,0.06,4.9,NA,NA,NA,NA,4.9,3.65,2.421,0.158,1,0.474,0.579,3.263,0.35,1,1.7,0.85,0.45,3.263,1.7,3.263,3.69,1.882,3.846,NA,NA,NA,0.39923593,NA,-1.147303941,0.925684362,-0.295943392,-1.196808248,-0.436854603,0.492864383,-0.166325705
MISTRESS,0.82,0.17,0.65,1.87,0.03,5.6,NA,NA,NA,5.412,5.6,5.35,2.095,0.619,1.81,1.048,1,3.667,1.632,2.789,4.158,2.737,2.684,3.667,4.158,4.158,4.058,5.165,5.892,NA,NA,NA,1.09923593,0.553183359,0.552696059,-0.035980658,0.35504731,1.732256474,0.507256795,0.560951873,1.733805536
MIXTURE,0.65,0.18,0.47,1.29,0.26,4.9,NA,NA,NA,NA,4.9,4.33,0.941,1.706,1.412,0,1.882,3.824,0.105,2.316,1.842,1.632,0.421,3.824,2.316,3.824,4.144,2.848,4.551,NA,NA,NA,0.39923593,NA,-0.467303941,0.441047776,0.535555647,-0.871334446,1.707809013,1.043371509,-0.922358463
MOBILE,0.85,0.28,0.57,1.61,-0.23,4.9,NA,NA,NA,NA,4.9,NA,1.889,0,1.333,0.722,0,3,2.1,2.1,2,1.05,1,3,2.1,3,3.317,3.061,4.024,NA,NA,NA,0.39923593,NA,NA,0.394408287,-0.135067119,0.632208164,-0.872988683,-0.542166616,-0.514858041
MODEL,0.78,0.32,0.47,1.26,-0.15,5.3,4.72,NA,NA,5.629,5.3,NA,1.529,0.588,1.824,1.176,1.118,3.706,2.176,2.471,2.412,0.647,1.882,3.706,2.471,3.706,3.995,3.592,4.793,0.337889437,NA,NA,0.79923593,0.770183359,NA,0.882103621,-0.420695654,1.187841654,0.00664579,0.436559489,-0.30997403
MODEM,0.73,0.17,0.57,1.59,0.17,5.1,NA,NA,NA,NA,5.1,NA,1.941,0,1.824,0.118,0.059,4.294,0.412,1.765,1.588,0.588,0.471,4.294,1.765,4.294,4.524,2.146,4.679,NA,NA,NA,0.59923593,NA,NA,NA,NA,NA,NA,NA,NA
MODEST,0.63,0.2,0.43,1.18,0.25,3.9,NA,2.5,NA,3.4,3.9,3.41,2.895,0,0.211,1.895,0,3.105,0.571,0.81,2.19,1.714,0.714,3.105,2.19,3.105,3.937,2.552,4.266,NA,-1.508806214,NA,-0.60076407,-1.458816641,-1.387303941,0.266802549,-0.158910103,-0.439276143,-0.522811979,-0.952868584,0.745156317
MODULE,0.72,0.22,0.5,1.36,0.11,2.8,NA,NA,NA,NA,2.8,NA,1,0,1.176,0.353,0,3.235,0.095,1.333,2,0.238,0.19,3.235,2,3.235,3.318,2.182,3.607,NA,NA,NA,-1.70076407,NA,NA,-0.290170161,0.17599214,-1.021572619,-0.780771552,0.476584375,-0.807350238
MOGUL,0.67,0.13,0.53,1.54,0.34,3.5,NA,NA,NA,NA,3.5,NA,2.125,0,1.062,0.188,0,3.75,0.667,0.889,2.222,1.278,0.722,3.75,2.222,3.75,3.99,2.435,4.272,NA,NA,NA,-1.00076407,NA,NA,-1.08936332,-0.524011364,-0.573314223,-0.629370077,0.725264394,0.5418674
MOISTURE,0.73,0.07,0.67,2.12,0.44,5.3,NA,NA,NA,4.968,5.3,5.13,0.5,1.278,3.944,1.556,0.944,3.556,1.444,2.167,1.944,1.5,1.167,3.944,2.167,3.944,4.837,2.943,5.176,NA,NA,NA,0.79923593,0.109183359,0.332696059,0.024947909,0.854326132,1.056257325,1.271621568,0.767960403,-1.117127856
MOLEST,0.75,0.12,0.63,1.87,0.26,4.9,NA,NA,4.53571,NA,4.9,NA,2.556,0,2.667,1.722,0.056,3.5,0.333,1.722,1.389,0.611,0.5,3.5,1.722,3.5,4.373,2.015,4.511,NA,NA,-0.380724131,0.39923593,NA,NA,-0.834976813,-0.152351965,0.107413558,-0.305925706,0.025545069,-0.380124519
MOLTEN,0.85,0.13,0.72,2.15,0.04,4.8,NA,NA,NA,NA,4.8,NA,0.667,0.267,1.867,1.067,0.6,3.467,0.2,0.35,1.3,0.05,0.15,3.467,1.3,3.467,3.682,1.311,3.736,NA,NA,NA,0.29923593,NA,NA,-0.323247845,0.10813958,-0.845301498,-0.009314818,-0.260781838,-1.676053635
MOMENT,0.45,0.15,0.3,0.91,0.58,2.2,NA,NA,3.17857,2.645,2.2,3.34,1.118,0.412,0.471,1,0.412,1.588,0.65,0.9,2.7,0.6,0.75,1.588,2.7,2.7,1.88,2.773,3.036,NA,NA,-1.737864131,-2.30076407,-2.213816641,-1.457303941,1.801347053,0.205902775,-1.012783694,-0.546669115,-1.013591249,-0.746069772
MOMMY,0.83,0.08,0.75,2.35,0.21,6.4,NA,NA,NA,NA,6.4,NA,3.1,0.4,2.1,1.85,0.9,3.9,1.579,2.421,3.632,2.579,1.947,3.9,3.632,3.9,4.725,4.491,5.809,NA,NA,NA,1.89923593,NA,NA,0.711856002,-0.707943159,1.181880344,0.308823454,0.796394968,2.018959004
MONARCH,0.73,0.13,0.6,1.73,0.24,5.3,NA,NA,NA,5.818,5.3,5.72,1.81,0,0.429,0,0,3.286,0.722,0.944,2.389,1.667,0.444,3.286,2.389,3.286,3.462,2.695,3.937,NA,NA,NA,0.79923593,0.959183359,0.922696059,-0.41480936,0.353703861,-0.891765926,-0.642401257,0.546140932,0.324808821
